Season,TeamName,FG2Pct,RankFG2Pct,FG3Pct,RankFG3Pct,FTPct,RankFTPct,BlockPct,RankBlockPct,OppFG2Pct,RankOppFG2Pct,OppFG3Pct,RankOppFG3Pct,OppFTPct,RankOppFTPct,OppBlockPct,RankOppBlockPct,F3GRate,RankF3GRate,OppF3GRate,RankOppF3GRate,ARate,RankARate,OppARate,RankOppARate,StlRate,RankStlRate,OppStlRate,RankOppStlRate,DefensiveFingerprint
2015,"Charleston Southern",46.7429,215,33.724,194,70.3833,135,6.2092,315,50.5447,270,36.7412,284,71.8563,309,12.9143,334,46.7438,7,40.544,332,51.1976,214,51.4409,132,0.097,140,0.0821,60,1.5
2015,Charlotte,49.7727,87,37.6404,48,64.9635,310,6.7912,296,48.3022,191,36.4568,275,70.1299,227,8.1818,61,28.8026,297,36.7007,259,50.9324,221,52.5672,173,0.0933,170,0.0888,119,1.8
2015,Chattanooga,49.9033,84,34.375,168,68.7943,196,16.3683,5,46.2916,112,35.0446,209,68.7143,133,12.2824,326,35.7764,132,27.6373,13,48.4594,267,44.2857,10,0.0877,220,0.0872,102,16.1
2015,"Chicago St.",40.5155,346,30.1887,318,68.4086,213,9.6927,164,50,258,38.1132,325,68.1941,108,10.5155,252,37.5402,86,38.5174,304,44.9912,328,59.84,321,0.1212,17,0.1152,336,3
2015,Cincinnati,49.5826,92,32.9389,230,66.9826,251,15.3782,7,42.2278,11,31.9468,63,65.1064,13,8.1803,60,29.7361,282,33.3149,146,51.774,203,54,205,0.108,57,0.092,161,1.1
2015,Clemson,46.5409,228,29.8951,327,68.2211,222,12.7846,44,43.8704,41,32.8042,92,68.8555,145,8.0863,57,33.9466,172,33.1773,141,47.8955,279,52.4017,164,0.0857,245,0.0995,247,3.5
2015,"Cleveland St.",48.8543,117,37.9085,40,68.4906,207,10.7143,108,45.6349,90,36.2039,266,67.344,70,8.2493,66,35.9366,126,36.0812,239,56.2092,108,58.8589,311,0.1173,23,0.0994,243,3.4
2015,"Coastal Carolina",48.0909,151,35.8929,94,70.5426,129,9.8477,152,45.7868,97,33.7984,151,71.0526,268,7.3636,25,33.7349,183,39.5706,316,45.8904,318,52.9148,181,0.0984,125,0.0902,134,1.6
2015,Colgate,53.7755,13,39.6104,12,69.4064,172,7.5488,262,47.8686,169,37.757,317,66.7238,51,9.1837,137,38.5965,66,32.2095,115,54.7341,143,49.6626,76,0.0805,280,0.0927,169,10.4
2015,"College of Charleston",43.1979,325,34.2609,173,66.0036,285,8.5333,221,45.4222,86,35.8349,252,68.1934,107,10.6007,257,33.6848,185,32.1472,110,46.2099,313,50.7123,108,0.0887,207,0.0877,108,11.1
2015,Colorado,47.7376,167,33.4579,204,71.3158,99,11.0926,93,46.5388,124,35.3191,224,70.3876,242,9.2006,141,28.748,298,37.0273,263,49.1379,261,52.4164,165,0.0839,257,0.1025,267,3.5
2015,"Colorado St.",48.9708,111,34.7697,150,67.7922,235,9.913,149,45.6522,92,36.248,271,65.3716,16,7.2041,22,36.596,111,35.3569,213,59.3789,45,51.3944,128,0.0848,252,0.0816,52,7.4
2015,Columbia,49.7326,88,35.9055,92,70.7692,118,10.0735,142,47.2193,149,33.09,107,70.2495,230,12.7005,332,45.9147,8,30.132,55,52.3333,180,48.1229,47,0.0772,300,0.0908,145,11.5
2015,Connecticut,48.3572,140,35.4232,115,70.798,116,14.8178,10,42.834,20,33.2273,115,68.4211,122,10.7835,269,34.9589,155,33.7446,157,52,193,50.9485,114,0.0764,306,0.0893,124,5.3
2015,"Coppin St.",42.4474,335,35.309,119,69.1622,179,7.9263,248,53.1625,335,38.4201,330,70.235,229,9.4646,163,43.1213,20,30.8416,79,51.9337,201,54.2141,212,0.0903,193,0.0844,80,5.4
2015,Cornell,44.1113,311,30.3085,316,74.7856,20,14.4221,14,43.1601,26,33.2743,117,68.8498,143,8.8865,107,37.1044,96,37.4668,278,49.2228,260,55.1261,241,0.0911,184,0.0831,67,5.6
2015,Creighton,47.591,176,34.5646,157,72.5155,66,6.7249,303,46.8996,133,37.9906,323,68.4034,121,11.0128,283,42.7042,24,35.7464,226,60.1877,37,54.9422,234,0.0693,333,0.0924,167,2.7
2015,Dartmouth,47.9208,158,34.6,154,64.564,319,11.5561,76,47.8261,166,35.4244,227,68.9256,147,8.4158,78,33.1126,210,38.2768,297,54.3379,148,55.7377,252,0.1197,20,0.0936,178,5
2015,Davidson,53.1157,20,38.6792,25,69.6226,160,7.4875,265,51.4143,298,29.9658,11,63.754,5,12.2651,325,45.6159,9,32.6988,129,60.9249,24,49.6847,77,0.0785,295,0.0751,22,7.3
2015,Dayton,52.6267,29,35.6185,106,68.6391,201,7.188,278,46.5245,123,32.4921,78,67.8141,92,11.4286,300,38.2118,71,33.3684,149,60.4938,29,54.3396,215,0.1078,60,0.0819,57,7.5
2015,Delaware,44.486,297,34.5486,159,68.5805,204,9.845,153,46.6727,129,36.9863,293,70.1031,223,10.4673,246,34.9939,152,37.4572,277,55.7037,118,56.5563,274,0.0641,341,0.0986,236,-2.2
2015,"Delaware St.",44.7581,293,34.98,135,70.7668,119,10.0781,141,47.9688,172,33.4677,132,68.8187,140,10.5645,256,37.6571,81,36.7589,260,47.858,282,55.0406,238,0.0704,332,0.1019,264,-0.1
2015,Denver,55.5128,5,38.0306,39,76.5808,10,5.9013,323,51.7167,304,37.1212,298,71.3235,282,8.4615,81,43.0241,21,29.8193,53,69.5586,1,48.4897,55,0.1013,105,0.0883,117,20.4
2015,DePaul,49.2263,99,35.1773,127,72.126,78,10.3128,132,52.6627,325,31.203,35,73.0539,335,9.7679,190,40.5405,41,31.0204,81,52.1797,188,48.289,50,0.0972,137,0.1078,306,11.9
2015,Detroit,46.3009,239,37.9004,41,69.1769,178,10.2911,134,53.0146,331,33.6923,145,70.0514,220,8.8944,109,31.8414,236,40.3226,327,53.3766,165,58.5734,309,0.1084,56,0.0891,121,3
2015,Drake,47.3684,187,40.6316,5,76.9063,5,6.002,321,53.2045,337,38.4755,332,69.8073,199,10.4119,243,35.2113,149,35.9192,232,57.8254,71,51.5646,136,0.0748,317,0.1114,322,2.8
2015,Drexel,42.6263,332,32.9524,228,74.2515,25,9.7328,161,48.9504,212,35.141,216,67.5325,81,10.303,236,34.6535,163,30.55,72,52.2689,183,52.1481,157,0.0818,270,0.0879,113,8.5
2015,Duke,55.9287,4,38.6612,26,69.874,153,9.0413,192,46.2985,113,31.4376,44,69.1606,161,8.2934,67,33.4094,198,27.751,15,53.5032,161,46.9854,30,0.1074,63,0.0835,71,9.8
2015,Duquesne,49.4931,94,36.1502,86,63.2799,336,9.5506,171,47.6592,161,38.4615,331,67.8275,93,8.5714,92,37.065,98,40.101,322,57.5521,77,64.6684,346,0.0746,318,0.0815,51,-10.6
2015,"East Carolina",45.2217,281,35.6121,108,68.0894,225,5.5449,328,52.9637,330,31.5789,48,67.7419,89,13.3005,340,38.2603,69,36.0245,237,59.2972,47,57.027,285,0.0953,154,0.0917,158,-1.5
2015,"East Tennessee St.",45.4651,272,36.7288,73,72.5806,63,8.3236,229,49.4725,237,35.8098,251,70.4334,247,14.0698,350,44.7656,13,44.1022,350,52.3957,179,62.4434,339,0.1124,40,0.1061,297,-6.4
2015,"Eastern Illinois",47.8484,161,37.4172,52,65.3409,303,11.6258,74,47.2298,151,34.3699,181,71.1896,270,9.3238,155,38.2278,70,35.6893,224,57.8644,70,51.5068,134,0.0874,223,0.1031,277,2.7
2015,"Eastern Kentucky",54.9464,7,35.1421,128,78.0347,2,9.9237,146,49.9455,257,39.2,344,67.5325,81,10.4887,251,47.9851,4,40.5318,329,60.7094,27,67.2831,349,0.141,2,0.0955,201,-5.7
2015,"Eastern Michigan",46.6981,220,31.4417,290,71.5893,95,12.2943,58,44.0465,47,33.1279,111,69.0909,158,9.6226,176,38.0841,75,38.585,307,46.1429,314,64.0299,345,0.1227,16,0.0829,66,-3.8
2015,"Eastern Washington",52.1657,35,39.3078,17,71.7325,90,12.2466,59,49.1554,228,38.6997,339,71.6237,296,11.5819,305,43.2389,18,35.3005,207,45.7569,323,57.2115,288,0.0897,200,0.0834,70,1.4
2015,Elon,45.1209,283,34.4551,164,68.3969,214,3.8391,347,50.6399,274,34.965,207,67.1662,63,10.1164,215,35.8415,129,34.3337,175,47.5661,291,49.8674,81,0.0912,183,0.0917,157,10.5
2015,Evansville,51.8162,38,35.2941,121,74.8092,19,9.8726,150,47.4522,157,35.5283,234,71.3333,283,10.2298,225,23.9572,347,34.2064,169,63.6042,8,51.8116,143,0.0834,262,0.098,227,7.8
2015,Fairfield,43.1535,326,32.2476,254,71.6239,94,9.0985,189,47.1619,145,34.3387,179,67.1942,65,7.8838,41,38.91,57,26.4579,7,52.7687,174,53.4362,195,0.0784,296,0.1038,282,11.1
2015,"Fairleigh Dickinson",45.5005,269,32.1131,262,68.9338,191,8.9876,196,52.4793,323,34.7222,197,69.2005,164,11.6279,310,37.7987,80,34.2391,172,46.8118,299,54.9048,232,0.1255,12,0.0936,179,5
2015,FIU,48.6439,126,31.2775,297,64.3216,327,13.0806,38,46.3507,116,33.6858,144,66.1367,34,10.3237,237,28.4283,304,38.5556,305,47.851,283,58.0056,297,0.0985,122,0.118,341,-1.5
2015,Florida,50.2752,73,32.3923,251,63.472,333,10.4517,126,44.5527,58,32.7553,90,74.4783,350,11.9266,319,38.1736,73,31.4927,92,56.2663,104,51.7088,141,0.1092,48,0.0872,103,10.7
2015,"Florida A&M",40.8712,344,28.266,346,64.903,311,6.0904,318,54.0275,342,35.122,214,64.386,7,9.8239,194,28.0667,308,37.6607,284,43.0357,338,59.2689,315,0.075,316,0.1081,307,-4.4
2015,"Florida Atlantic",45.6354,261,34.9462,139,67.8133,233,7.6323,257,51.2576,295,29.8701,9,69.9454,214,11.8232,317,38.1408,74,21.0815,1,44.5724,331,40.7028,3,0.0674,335,0.0994,245,22.6
2015,"Florida Gulf Coast",46.9849,205,33.9048,187,66.6081,264,10.4977,123,45.7919,98,29.5798,5,67.9117,98,6.5327,8,30.541,265,35,194,56.0217,111,45.3079,12,0.0866,234,0.0891,122,7
2015,"Florida St.",51.419,48,31.2766,298,67.0077,249,12.7435,45,46.5097,121,32.5464,79,70.0867,221,7.0952,20,28.1775,307,32.4932,124,49.8034,243,51.5666,137,0.0828,264,0.0938,182,6.5
2015,Fordham,47.7598,165,29.8305,329,72.1402,77,11.4594,78,49.5593,240,34.1256,169,67.3621,72,8.9609,115,35.9976,125,36.5839,255,54.3575,147,53.6068,198,0.1017,98,0.1128,328,5.4
2015,"Fresno St.",47.2222,200,31.2977,296,69.2939,175,10.2713,136,47.9651,171,34.8162,200,69.3878,179,9.1954,139,33.4184,197,33.3764,150,44.9011,329,53.9259,202,0.1155,30,0.0841,77,8.2
2015,Furman,48.8575,116,32.8383,233,66.7162,258,8.1726,237,51.3315,296,36.0406,257,66.2866,40,13.1665,339,39.7377,51,35.1786,201,47.0679,296,55.9585,257,0.0819,268,0.1109,319,0.6
2015,"Gardner Webb",50.4356,71,34.5895,156,67.9104,231,4.7913,341,51.932,317,37.8428,318,68.8433,141,11.2294,290,41.8356,32,29.7121,47,61.1825,20,49.3743,70,0.0915,181,0.0943,187,7
2015,"George Mason",44.8963,289,31.5657,285,66.8693,254,10.668,113,48.3549,196,35.2531,220,71.3068,278,9.4606,162,24.7345,345,36.3579,248,44.1441,333,54.8763,231,0.0895,202,0.1027,271,5
2015,"George Washington",47.2822,193,35.2294,124,67.374,245,10.65,117,44.8708,68,31.8862,60,68.206,109,10.9456,278,28.8665,296,34.3445,176,49.3349,255,49.6183,75,0.087,228,0.0995,246,4.3
2015,Georgetown,50.5068,70,35.3251,118,70.3511,138,14.0794,17,43.1408,24,36.1842,265,71.0317,267,10.2196,224,32.4586,226,35.4312,214,53.4418,164,52.4355,167,0.1155,31,0.0915,153,7.4
2015,Georgia,47.2315,198,34.2007,175,69.2494,177,12.3974,55,43.1856,27,31.1747,33,69.9225,212,10.4866,250,31.0983,252,35.2816,205,55.0201,134,47.6126,37,0.0841,255,0.0923,166,7.4
2015,"Georgia Southern",47.5193,177,31.3665,293,66.1319,276,9.1295,187,45.8599,99,31.2388,37,67.7551,90,8.9305,112,41.5216,35,37.1581,268,46.7615,301,49.0099,62,0.1057,73,0.0815,50,4.5
2015,"Georgia St.",53.3892,17,32.2,259,73.06,48,13.5214,32,43.0934,23,33.109,110,71.6312,297,6.2452,4,27.5786,317,41.9537,340,52.4362,178,63.5704,343,0.1394,4,0.0706,7,-6.8
2015,"Georgia Tech",46.0657,245,26.6802,349,64.8214,313,9.4203,176,49.9094,256,31.8519,59,69.1892,162,9.3201,154,27.2778,320,32.8467,131,49.3188,256,54.3568,217,0.0879,215,0.1003,253,7.3
2015,Gonzaga,56.9666,2,39.9689,9,68.8378,194,8.1911,236,41.9795,7,32.967,97,66.6667,47,6.4586,7,31.8159,238,30.3045,61,57.0058,88,43.7576,9,0.0891,205,0.085,84,12.9
2015,"Grambling St.",38.3828,351,28.2799,345,64.8184,314,4.55,345,54.3027,345,32.0896,64,63.1052,3,9.826,195,25.9848,333,34.6477,187,43.0085,339,56.0333,260,0.0802,283,0.1323,349,-0.8
2015,"Grand Canyon",50.2,77,33.7434,192,72.655,57,7.9106,249,49.2691,231,33.5968,136,68.9884,155,8,50,36.2651,120,30.3176,63,51.7291,207,46.8371,28,0.0818,269,0.0772,29,9.3
2015,"Green Bay",51.7742,39,28.3146,344,63.9517,330,12.8136,42,43.9964,43,33.6777,141,66.9811,57,8.3065,69,26.4095,327,30.25,58,55.9896,114,51.3761,127,0.1151,33,0.0933,174,11.9
2015,Hampton,45.5715,264,30.4075,315,65.1921,307,10.4989,122,44.5272,57,33.9071,155,68.4932,126,9.9924,206,32.5676,221,30.1975,57,46.7337,302,45.9119,19,0.0962,146,0.0778,33,15.9
2015,Hartford,46.0072,249,32.5215,247,70.3057,139,4.7669,342,52.0127,319,31.6206,50,67.4304,77,10.6079,259,45.4131,10,34.8966,190,55.6281,119,52.0737,155,0.097,142,0.09,128,10.1
2015,Harvard,45.5399,265,34.2932,171,72.1137,79,12.6674,48,44.4902,56,34,163,67.2377,66,7.9812,49,26.3994,328,31.6678,96,56.3312,103,51.9658,150,0.1088,51,0.084,76,8.6
2015,Hawaii,49.3216,95,32.8267,234,68.9459,189,10.9322,102,45.1695,76,34.7896,198,71.7881,306,7.7414,36,34.4322,166,34.3715,179,52.0384,191,55.8824,255,0.1355,7,0.0854,88,4.5
2015,"High Point",49.2576,97,38.6139,27,73.8434,37,8.0437,242,49.7517,249,35.7698,248,71.5385,294,7.0742,19,30.6061,262,38.9697,314,55.0725,130,50.342,97,0.0898,196,0.1056,294,1.5
2015,Hofstra,50.9354,57,36.2007,85,70.0375,148,7.1885,277,48.8019,208,33.9089,156,70.8618,261,9.0136,122,41.5797,33,33.7215,156,58.204,63,54.4135,220,0.1072,65,0.0713,10,7.2
2015,"Holy Cross",45.4458,275,33.71,195,71.5847,96,13.8493,26,51.7312,307,37.5276,307,71.5008,292,9.3001,152,33.7357,182,31.5679,95,48.2389,273,58.4071,307,0.1154,32,0.0811,46,7.6
2015,Houston,45.2333,280,32.0148,270,68,228,10.3952,128,48.3677,197,33.6788,142,66.6667,47,10.142,218,45.0696,12,33.2186,143,53.3333,166,55.6728,251,0.0886,208,0.1064,298,1.5
2015,"Houston Baptist",47.4576,181,31.5476,286,72.8653,52,8.1319,239,50.989,285,37.8824,321,72.7273,328,10.2692,229,25.0934,344,31.8352,99,46.3918,309,52.32,162,0.0808,278,0.1028,274,8.3
2015,Howard,47.432,184,28.9294,339,69.8873,152,12.5402,51,44.8017,67,31.4092,42,69.6721,187,9.9698,203,30.6564,259,38.6991,309,38.9632,351,61.194,330,0.1125,39,0.0923,165,-3.7
2015,Idaho,49.1974,102,41.0448,2,70.7792,117,5.6354,327,53.0387,332,36.2974,273,69.3939,180,8.0264,55,33.605,187,43.1175,345,50.0675,237,51.3032,126,0.0654,339,0.0731,15,2.1
2015,"Idaho St.",46.594,224,34.9081,143,65.146,308,8.3527,225,49.3039,232,37.014,294,74.0458,346,9.9909,205,25.7085,337,42.7243,343,46.904,297,61.8401,334,0.1042,81,0.0736,18,-8.2
2015,Illinois,44.4444,300,35.5224,111,79.4266,1,9.1944,185,47.2855,152,32.866,93,71.4022,287,8.8402,103,35.2076,150,35.9865,234,49.4911,252,51.265,124,0.0962,147,0.074,21,5.2
2015,"Illinois Chicago",41.4931,340,31.8105,275,73.8881,35,7.3048,272,51.8892,316,40.2863,351,68.3969,119,13.4549,344,33.9071,175,29.1071,28,56.4565,101,61.7178,333,0.089,206,0.0866,96,5.4
2015,"Illinois St.",46.8482,210,34.396,166,71.2977,100,12.8361,41,45.8803,100,32.7616,91,68.9557,149,7.1595,21,31.6853,240,33.5829,152,47.5836,289,58.0556,300,0.1098,44,0.0911,148,5.3
2015,"Incarnate Word",51.7685,40,34.968,137,73.5433,40,9.9222,147,50.5837,273,35.514,233,72.9636,332,9.0032,120,33.4522,196,29.3956,35,47.1406,295,54.0179,206,0.1072,64,0.0773,30,9.4
2015,Indiana,50.2078,75,40.5852,6,71.8894,86,7.8148,251,50.9407,283,32.4503,77,67.8955,97,12.0532,324,39.5173,52,30.4129,67,51.2459,213,47.5556,35,0.0744,319,0.0915,154,8.2
2015,"Indiana St.",46.6019,223,35.7143,102,70.1378,144,8.4864,222,44.7069,65,38.5567,334,73.2026,337,10.2481,227,39.9222,47,29.7912,52,57.8221,72,49.8567,80,0.085,250,0.1123,324,12
2015,Iona,51.269,51,39.5857,14,70.0521,146,8.982,198,45.7086,94,35.461,229,69.8413,201,10.9983,281,42.3696,26,31.9293,103,60.3158,32,54.1089,209,0.0911,185,0.0838,74,1.3
2015,Iowa,47.3288,190,33.3333,210,74.4122,24,13.0903,37,43.662,34,32.6149,84,69.4394,181,9.1046,130,30.2362,274,36.5738,253,58.7089,56,54.244,213,0.0987,120,0.0906,142,0.4
2015,"Iowa St.",54.2903,11,36.2259,84,69.6255,159,9.7365,160,45.2416,79,34.6853,193,73.3467,339,9.1419,131,36.7968,104,34.3585,178,58.0851,66,55.6582,250,0.0918,180,0.0813,49,0.5
2015,IPFW,52.6077,30,36.3303,81,68.942,190,7.5962,260,49.9038,255,35.9848,255,71.4286,289,9.7506,188,38.192,72,33.6735,155,59.3656,46,47.5317,34,0.08,285,0.0838,75,8.9
2015,IUPUI,47.2849,192,29.6471,331,70.1128,145,6.0018,322,48.4765,199,38.3367,329,70.258,232,10.6934,262,26.2022,330,31.2817,86,50.289,233,51.2605,123,0.1068,67,0.1264,347,12.7
2015,"Jackson St.",43.7002,319,27.4194,348,64.6566,318,8.5443,220,47.1519,144,34.103,166,68.7882,137,11.0048,282,30.7947,257,37.2601,271,46.2197,311,54.1471,210,0.097,139,0.1066,299,11.3
2015,Jacksonville,43.1316,327,35.8149,98,66.3907,270,6.7901,297,54.1152,344,36.7797,286,70.462,250,11.3353,294,32.3147,230,37.7721,289,46.0925,315,56.393,268,0.0926,176,0.09,130,-0.2
2015,"Jacksonville St.",42.2925,336,29.517,333,71.0169,103,10.5505,120,50,258,35.654,240,67.0492,58,11.6601,312,35.5824,138,30.3069,62,56.8297,90,55.6022,249,0.0959,149,0.0901,132,5.3
2015,"James Madison",49.6183,91,37.1941,60,70.4286,133,6.8662,292,48.2394,186,35.6835,241,70.8904,263,10.7824,268,36.9055,101,37.9574,294,56.016,112,56.7839,279,0.0996,115,0.1025,268,-2.4
2015,Kansas,46.3932,234,37.9004,41,72.4466,69,12.3413,57,43.3709,30,31.5315,47,67.1875,64,12.7298,333,28.4413,302,31.9578,104,54.6605,144,48.6061,57,0.0984,126,0.098,226,7.3
2015,"Kansas St.",46.843,211,33.4917,203,67.623,239,6.7334,302,49.4995,238,33.463,130,66.2632,38,11.6041,306,26.4281,326,31.8661,101,60.4348,30,55.5866,247,0.0963,145,0.118,342,6.8
2015,"Kennesaw St.",44.0777,314,31.5113,288,72.8195,54,8.9733,199,51.0785,289,33.3893,124,70.3349,238,10,207,37.6513,82,33.9601,162,46.7692,300,50.3161,96,0.0783,297,0.1023,266,2.7
2015,"Kent St.",46.7134,217,36.6469,74,65.8754,288,9.858,151,44.795,66,32.0896,64,69.9438,213,8.6766,97,37.135,95,29.7118,46,45.2564,326,47.5676,36,0.0796,286,0.088,114,11.1
2015,Kentucky,51.2117,53,34.8797,145,72.6405,59,18.1633,2,39.1156,2,27.0898,1,66.0209,28,5.9949,3,27.0698,325,30.5293,71,54.9702,136,40.1333,2,0.1008,107,0.0725,12,14.6
2015,"La Salle",46.129,242,32.1083,264,69.375,173,9.5541,170,45.0637,74,31.619,49,69.3312,173,9.1935,138,29.4252,286,29.4778,40,53.9295,153,55.6011,248,0.0979,133,0.1025,269,7.2
2015,Lafayette,52.815,28,40.8497,3,76.616,8,6.9468,288,51.458,299,38.0261,324,69.863,203,8.8472,105,35.3553,145,37.1429,267,58.5018,59,51.9722,151,0.0824,267,0.0921,162,-2.1
2015,Lamar,50.6565,66,31.8565,274,68.0412,226,11.0987,92,50.7848,278,37.577,310,68.6614,130,9.2998,151,34.1499,170,35.3154,208,50.6515,226,59.9057,322,0.0953,155,0.1151,333,2.2
2015,Lehigh,47.7639,164,34.8315,147,72.2615,74,9.1,188,44,44,33.9259,158,68.6424,128,7.2451,24,28.4709,301,40.2985,326,58.4906,60,61.8834,335,0.0807,279,0.1029,275,-6.8
2015,Liberty,45.7561,259,31.0345,305,71.1304,102,8,244,48,174,35.559,236,68.1115,102,8,50,28.3718,305,41.7098,338,47.563,292,51.8911,146,0.079,291,0.1217,345,0.4
2015,Lipscomb,47.5138,178,32.5581,244,70.4114,134,5.5006,331,51.8152,312,38.3013,328,66.1581,35,13.0387,336,43.189,19,40.7045,334,57.7982,73,58.169,302,0.0766,305,0.0925,168,1.3
2015,"LIU Brooklyn",42.8444,330,32.4459,249,68.8501,193,6.4157,310,49.7861,250,30.4274,19,69.92,210,11.6444,311,34.8204,159,33.3523,148,51.1078,216,51.5789,138,0.0816,273,0.0869,99,5.8
2015,"Long Beach St.",46.3392,237,33.2278,213,68.4211,211,6.7989,295,49.0085,216,32.967,97,70.88,262,11.0287,284,36.9375,100,37.559,281,48.169,274,54.7325,228,0.098,130,0.1004,255,0.3
2015,Longwood,44.8885,290,36.8946,67,71.7228,91,8.9826,197,50.5041,268,37.5,306,68.1586,105,11.0595,286,39.4826,53,37.2628,272,48.248,272,56.927,284,0.1113,42,0.1195,343,1.9
2015,"Louisiana Lafayette",49.2039,100,34.66,151,72.0472,81,9.5238,173,47.7679,164,32.2807,72,68.8112,139,9.4769,165,31.3736,246,29.7806,51,54.0793,151,43.7046,8,0.0878,217,0.0967,216,16.4
2015,"Louisiana Monroe",45.9641,251,29.9484,325,71.6567,93,10.6489,118,44.3428,52,30.1775,15,72.3519,318,8.5202,85,30.2762,273,35.9957,236,53.7389,154,51.289,125,0.0742,321,0.0862,94,2.6
2015,"Louisiana Tech",51.3636,49,32.9252,231,68.6869,200,14.2153,16,45.5313,87,33.6222,139,69.3291,172,8.9394,113,35.7664,133,28.8789,24,52.5,177,49.9405,84,0.12,18,0.0874,106,8.3
2015,Louisville,48.433,134,30.7453,308,66.7929,256,14.382,15,43.2959,29,30.3371,17,66.1043,32,7.0513,18,31.4453,245,31.8182,97,47.7221,285,55.2803,243,0.1178,22,0.0867,97,5.4
2015,"Loyola Chicago",50.6206,67,39.2727,18,68.9964,186,6.7204,304,50.0896,262,31.77,56,67.3507,71,10.3723,240,32.7771,218,37.1975,269,58.0686,67,53.9662,204,0.1036,87,0.1045,286,0.4
2015,"Loyola Marymount",43.8222,317,35.0917,130,70.9735,108,10.2642,139,50.5081,269,39.2283,346,70.5263,253,9.1556,132,27.9308,309,38.7298,310,56.3467,102,67.6113,350,0.0955,153,0.115,332,-10.5
2015,"Loyola MD",40.4405,347,32.4561,248,67.1119,247,8.8954,201,49.8534,252,32.9365,94,68.1752,106,13.9207,348,28.6612,300,33.0059,135,47.6112,287,52.9586,184,0.0867,232,0.0946,190,9.7
2015,LSU,50.0712,80,33.871,188,68.3891,215,14.0303,19,43.9477,42,30.8848,26,66.2252,36,8.6182,94,28.4404,303,29.1768,30,57.7354,74,46.966,29,0.1021,96,0.1123,325,8.9
2015,Maine,45.4545,273,32.562,243,72.6244,61,3.071,350,55.5662,350,37.4376,304,68.2724,112,10,207,37.931,79,36.5794,254,60.7419,26,56.4677,271,0.0893,204,0.1162,339,2.4
2015,Manhattan,48.8267,119,33.5938,199,69.1194,182,7.5041,264,47.9608,170,32.3851,75,69.7727,194,11.4621,302,36.6133,108,27.1539,10,60.8466,25,59.7826,319,0.1156,29,0.0994,244,11.9
2015,Marist,46.3816,235,31.5202,287,69.9515,150,7.799,253,49.5667,241,33.0592,103,69.8609,202,9.9781,204,44.0147,15,34.5062,182,51.772,204,57.0505,286,0.1049,77,0.1082,308,2.4
2015,Marquette,48.7694,122,34.3854,167,64.4737,323,9.7625,159,46.438,120,36,256,71.4022,287,11.3036,292,35.4326,143,36.3738,249,64.5553,6,62.7297,340,0.1156,28,0.096,205,-7.1
2015,Marshall,45.935,253,31.1111,304,64.5378,320,7.4742,266,49.1409,227,31.7152,54,63.5528,4,8.7398,99,42.2535,27,34.6801,189,54.4379,146,53.125,188,0.092,179,0.1085,311,4
2015,Maryland,47.9817,157,37.5546,49,75.5696,14,11.9273,66,44.0758,48,31.8421,57,65.9649,27,9.633,177,38.6607,63,37.5123,280,48.1434,275,48.125,48,0.0742,322,0.0878,110,2.7
2015,"Maryland Eastern Shore",48.8667,115,38.2406,32,65.557,299,4.5106,346,52.5912,324,32.4284,76,67.8571,95,9.5195,169,33.5542,190,38.8856,312,59.4415,44,52.6868,178,0.1149,34,0.1057,295,3.6
2015,Massachusetts,48.3821,138,29.5688,332,70.3704,136,10.2818,135,47.1439,142,34.9817,208,67.7863,91,10.7088,264,27.2829,319,29.3706,34,55.4404,124,56.2963,263,0.098,128,0.1053,293,5.2
2015,"McNeese St.",45.9032,256,31.6081,283,64.5291,322,10.4781,125,53.1027,333,33.1481,112,68.7382,135,9.5903,172,33.4985,194,35.4563,215,49.6988,249,59.0585,314,0.1052,75,0.0873,104,-2.9
2015,Memphis,48.1453,150,32.8063,235,66.609,263,17.2043,3,43.8379,39,30.3704,18,68.9808,154,8.5541,90,27.6957,315,30.8748,80,57.3566,79,54.1787,211,0.1058,72,0.1124,326,7.1
2015,Mercer,48.3146,142,34.2014,174,68.2471,221,7.5985,259,46.3415,115,35.2034,219,65.8451,24,10.2852,231,33.2372,203,40.0787,321,57.672,75,56.7785,278,0.1029,90,0.0884,118,-4.5
2015,"Miami FL",47.4494,183,35.7843,100,74.6228,21,9.0387,193,47.0588,138,32.357,73,65.7807,21,10.2024,222,39.7855,50,33.9649,163,55.5809,121,50.2252,93,0.0865,236,0.0795,40,4.9
2015,"Miami OH",48.2696,143,34.4045,165,70.9062,114,6.3874,312,53.7173,338,34.8694,204,69.3548,174,8.4699,82,32.5138,224,40.5355,330,51.264,212,52.7027,179,0.1142,36,0.0914,150,5.3
2015,Michigan,47.0172,203,35.3028,120,74.9436,18,4.9953,340,50.8011,279,33.9623,161,69.7039,188,9.1001,129,40.6363,39,35.4623,216,51.9886,196,53.1886,191,0.0849,251,0.073,14,2.1
2015,"Michigan St.",50.7757,63,38.5321,29,63.1653,338,12.6437,49,43.75,36,31.4607,45,72.1951,314,7.7574,37,34.984,153,33.8403,159,63.7081,7,49.0996,64,0.0803,282,0.0858,92,10
2015,"Middle Tennessee",44.1659,309,36.3359,80,70.7646,121,9.1543,186,48.0384,176,35.7401,245,68.3844,118,11.9274,320,36.1479,123,32.5691,127,50.6008,228,55.0067,236,0.0938,164,0.0942,185,10.7
